"sample_id","n_phy","likelihood","error_rate","p_val_perm","p_val_wsrst","abs_diff","mix_index","mix_node","mix_phylotype","mix_prop","failed","reason"
"S0004-01.filtered.vcf.gz",5,-2912.2163082816,0.00055679012345679,0,7.53666939073243e-07,4.15920000000002,1,40,"2.2.M4.4",0.5952,FALSE,NA
"S0004-01.filtered.vcf.gz",5,-2912.2163082816,0.00055679012345679,0,7.53666939073243e-07,4.15920000000002,2,9,"4.3.2.1",0.0696,FALSE,NA
"S0004-01.filtered.vcf.gz",5,-2912.2163082816,0.00055679012345679,0,7.53666939073243e-07,4.15920000000002,3,65,"2.2.M1.1",0.3087,FALSE,NA
"S0004-01.filtered.vcf.gz",5,-2912.2163082816,0.00055679012345679,0,7.53666939073243e-07,4.15920000000002,4,96,"3.1.1.1",0.013,FALSE,NA
"S0004-01.filtered.vcf.gz",5,-2912.2163082816,0.00055679012345679,0,7.53666939073243e-07,4.15920000000002,5,57,"4.1.1.1",0.0135,FALSE,NA
"S0004-m5.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0008-01.filtered.vcf.gz",4,-1857.66086344753,0.000922222222222222,0.003,7.58619136047019e-05,8.55040000000001,1,40,"2.2.M4.4",0.7807,FALSE,NA
"S0008-01.filtered.vcf.gz",4,-1857.66086344753,0.000922222222222222,0.003,7.58619136047019e-05,8.55040000000001,2,57,"4.1.1.1",0.0964,FALSE,NA
"S0008-01.filtered.vcf.gz",4,-1857.66086344753,0.000922222222222222,0.003,7.58619136047019e-05,8.55040000000001,3,9,"4.3.2.1",0.0763,FALSE,NA
"S0008-01.filtered.vcf.gz",4,-1857.66086344753,0.000922222222222222,0.003,7.58619136047019e-05,8.55040000000001,4,159,"4.8",0.0466,FALSE,NA
"S0018-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0019-01.filtered.vcf.gz",5,-2213.54008656077,0.0011962962962963,0,0.00244644790025912,5.8406,1,12,"4.3.3",0.5129,FALSE,NA
"S0019-01.filtered.vcf.gz",5,-2213.54008656077,0.0011962962962963,0,0.00244644790025912,5.8406,2,40,"2.2.M4.4",0.1477,FALSE,NA
"S0019-01.filtered.vcf.gz",5,-2213.54008656077,0.0011962962962963,0,0.00244644790025912,5.8406,3,9,"4.3.2.1",0.1279,FALSE,NA
"S0019-01.filtered.vcf.gz",5,-2213.54008656077,0.0011962962962963,0,0.00244644790025912,5.8406,4,128,"4.9",0.1821,FALSE,NA
"S0019-01.filtered.vcf.gz",5,-2213.54008656077,0.0011962962962963,0,0.00244644790025912,5.8406,5,156,"4.1.1.3",0.0294,FALSE,NA
"S0021-01.filtered.vcf.gz",2,-3652.2305819054,1e-04,0,2.88695253787335e-66,17.3264,1,9,"4.3.2.1",0.9558,FALSE,NA
"S0021-01.filtered.vcf.gz",2,-3652.2305819054,1e-04,0,2.88695253787335e-66,17.3264,2,40,"2.2.M4.4",0.0442,FALSE,NA
"S0021-m5.filtered.vcf.gz",2,-1092.99135264236,0.00055679012345679,0,1.36486978255791e-43,27.6736,1,65,"2.2.M1.1",0.9248,FALSE,NA
"S0021-m5.filtered.vcf.gz",2,-1092.99135264236,0.00055679012345679,0,1.36486978255791e-43,27.6736,2,9,"4.3.2.1",0.0752,FALSE,NA
"S0024-01.filtered.vcf.gz",3,-4920.87238059036,0.00055679012345679,0,1.83289939870581e-61,6.2692,1,156,"4.1.1.3",0.8198,FALSE,NA
"S0024-01.filtered.vcf.gz",3,-4920.87238059036,0.00055679012345679,0,1.83289939870581e-61,6.2692,2,40,"2.2.M4.4",0.1617,FALSE,NA
"S0024-01.filtered.vcf.gz",3,-4920.87238059036,0.00055679012345679,0,1.83289939870581e-61,6.2692,3,9,"4.3.2.1",0.0185,FALSE,NA
"S0028-01.filtered.vcf.gz",5,-2965.66056603078,0.00055679012345679,0,4.49446754741745e-106,3.77470000000001,1,40,"2.2.M4.4",0.6056,FALSE,NA
"S0028-01.filtered.vcf.gz",5,-2965.66056603078,0.00055679012345679,0,4.49446754741745e-106,3.77470000000001,2,9,"4.3.2.1",0.3152,FALSE,NA
"S0028-01.filtered.vcf.gz",5,-2965.66056603078,0.00055679012345679,0,4.49446754741745e-106,3.77470000000001,3,96,"3.1.1.1",0.0161,FALSE,NA
"S0028-01.filtered.vcf.gz",5,-2965.66056603078,0.00055679012345679,0,4.49446754741745e-106,3.77470000000001,4,57,"4.1.1.1",0.0172,FALSE,NA
"S0028-01.filtered.vcf.gz",5,-2965.66056603078,0.00055679012345679,0,4.49446754741745e-106,3.77470000000001,5,65,"2.2.M1.1",0.0459,FALSE,NA
"S0029-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0030-01.filtered.vcf.gz",5,-2197.37532202552,0.000617695473251029,0,2.94630515707186e-117,3.35770000000001,1,40,"2.2.M4.4",0.8248,FALSE,NA
"S0030-01.filtered.vcf.gz",5,-2197.37532202552,0.000617695473251029,0,2.94630515707186e-117,3.35770000000001,2,9,"4.3.2.1",0.0744,FALSE,NA
"S0030-01.filtered.vcf.gz",5,-2197.37532202552,0.000617695473251029,0,2.94630515707186e-117,3.35770000000001,3,96,"3.1.1.1",0.0244,FALSE,NA
"S0030-01.filtered.vcf.gz",5,-2197.37532202552,0.000617695473251029,0,2.94630515707186e-117,3.35770000000001,4,57,"4.1.1.1",0.0215,FALSE,NA
"S0030-01.filtered.vcf.gz",5,-2197.37532202552,0.000617695473251029,0,2.94630515707186e-117,3.35770000000001,5,159,"4.8",0.0549,FALSE,NA
"S0031-01.filtered.vcf.gz",5,-3172.99842738964,0.00055679012345679,0,6.02158162398157e-10,2.3202,1,40,"2.2.M4.4",0.891,FALSE,NA
"S0031-01.filtered.vcf.gz",5,-3172.99842738964,0.00055679012345679,0,6.02158162398157e-10,2.3202,2,9,"4.3.2.1",0.0555,FALSE,NA
"S0031-01.filtered.vcf.gz",5,-3172.99842738964,0.00055679012345679,0,6.02158162398157e-10,2.3202,3,96,"3.1.1.1",0.0107,FALSE,NA
"S0031-01.filtered.vcf.gz",5,-3172.99842738964,0.00055679012345679,0,6.02158162398157e-10,2.3202,4,57,"4.1.1.1",0.0142,FALSE,NA
"S0031-01.filtered.vcf.gz",5,-3172.99842738964,0.00055679012345679,0,6.02158162398157e-10,2.3202,5,65,"2.2.M1.1",0.0286,FALSE,NA
"S0032-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0039-01.filtered.vcf.gz",2,-1468.87683074149,1e-04,0,4.94307572018947e-22,5.98920000000001,1,96,"3.1.1.1",0.9862,FALSE,NA
"S0039-01.filtered.vcf.gz",2,-1468.87683074149,1e-04,0,4.94307572018947e-22,5.98920000000001,2,9,"4.3.2.1",0.0138,FALSE,NA
"S0045-01.filtered.vcf.gz",3,-4500.01119934469,0.000617695473251029,0,3.3254260983296e-24,3.23470000000001,1,9,"4.3.2.1",0.6544,FALSE,NA
"S0045-01.filtered.vcf.gz",3,-4500.01119934469,0.000617695473251029,0,3.3254260983296e-24,3.23470000000001,2,40,"2.2.M4.4",0.3353,FALSE,NA
"S0045-01.filtered.vcf.gz",3,-4500.01119934469,0.000617695473251029,0,3.3254260983296e-24,3.23470000000001,3,57,"4.1.1.1",0.0103,FALSE,NA
"S0047-01.filtered.vcf.gz",3,-2030.46113527579,0.000922222222222222,0,9.49825699787138e-19,9.9514,1,40,"2.2.M4.4",0.6641,FALSE,NA
"S0047-01.filtered.vcf.gz",3,-2030.46113527579,0.000922222222222222,0,9.49825699787138e-19,9.9514,2,159,"4.8",0.2832,FALSE,NA
"S0047-01.filtered.vcf.gz",3,-2030.46113527579,0.000922222222222222,0,9.49825699787138e-19,9.9514,3,9,"4.3.2.1",0.0527,FALSE,NA
"S0049-01.filtered.vcf.gz",3,-2391.37338881325,1e-04,0,3.95883623502552e-12,6.221,1,57,"4.1.1.1",0.8142,FALSE,NA
"S0049-01.filtered.vcf.gz",3,-2391.37338881325,1e-04,0,3.95883623502552e-12,6.221,2,40,"2.2.M4.4",0.1666,FALSE,NA
"S0049-01.filtered.vcf.gz",3,-2391.37338881325,1e-04,0,3.95883623502552e-12,6.221,3,9,"4.3.2.1",0.0192,FALSE,NA
"S0052-01.filtered.vcf.gz",2,-3999.55487750093,0.000526337448559671,0,2.44166016177283e-59,8.40430000000001,1,65,"2.2.M1.1",0.9771,FALSE,NA
"S0052-01.filtered.vcf.gz",2,-3999.55487750093,0.000526337448559671,0,2.44166016177283e-59,8.40430000000001,2,9,"4.3.2.1",0.0229,FALSE,NA
"S0055-01.filtered.vcf.gz",2,-4872.61322901749,0.000617695473251029,0,3.88733841394338e-10,0.524999999999999,1,65,"2.2.M1.1",0.9895,FALSE,NA
"S0055-01.filtered.vcf.gz",2,-4872.61322901749,0.000617695473251029,0,3.88733841394338e-10,0.524999999999999,2,40,"2.2.M4.4",0.0105,FALSE,NA
"S0064-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0066-01.filtered.vcf.gz",4,-6157.49032456485,0.000739506172839506,0,7.67313411587625e-38,7.72580000000001,1,40,"2.2.M4.4",0.4735,FALSE,NA
"S0066-01.filtered.vcf.gz",4,-6157.49032456485,0.000739506172839506,0,7.67313411587625e-38,7.72580000000001,2,9,"4.3.2.1",0.1011,FALSE,NA
"S0066-01.filtered.vcf.gz",4,-6157.49032456485,0.000739506172839506,0,7.67313411587625e-38,7.72580000000001,3,65,"2.2.M1.1",0.4,FALSE,NA
"S0066-01.filtered.vcf.gz",4,-6157.49032456485,0.000739506172839506,0,7.67313411587625e-38,7.72580000000001,4,57,"4.1.1.1",0.0254,FALSE,NA
"S0069-01.filtered.vcf.gz",1,-3244.95469957678,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE,NA
"S0070-01.filtered.vcf.gz",3,-3794.94890894848,0.00055679012345679,0,0.00884106115001004,0.822799999999999,1,40,"2.2.M4.4",0.9753,FALSE,NA
"S0070-01.filtered.vcf.gz",3,-3794.94890894848,0.00055679012345679,0,0.00884106115001004,0.822799999999999,2,9,"4.3.2.1",0.0137,FALSE,NA
"S0070-01.filtered.vcf.gz",3,-3794.94890894848,0.00055679012345679,0,0.00884106115001004,0.822799999999999,3,115,"2.2.M1.4",0.011,FALSE,NA
"S0077-01.filtered.vcf.gz",3,-5191.54690585567,0.000617695473251029,0,5.43149907503744e-80,7.637,1,157,"4.1.2.1",0.6834,FALSE,NA
"S0077-01.filtered.vcf.gz",3,-5191.54690585567,0.000617695473251029,0,5.43149907503744e-80,7.637,2,40,"2.2.M4.4",0.2926,FALSE,NA
"S0077-01.filtered.vcf.gz",3,-5191.54690585567,0.000617695473251029,0,5.43149907503744e-80,7.637,3,9,"4.3.2.1",0.024,FALSE,NA
"S0078-01.filtered.vcf.gz",5,-2303.40073254211,0.00055679012345679,0,0.00658602785762526,2.04619999999999,1,40,"2.2.M4.4",0.6456,FALSE,NA
"S0078-01.filtered.vcf.gz",5,-2303.40073254211,0.00055679012345679,0,0.00658602785762526,2.04619999999999,2,9,"4.3.2.1",0.2803,FALSE,NA
"S0078-01.filtered.vcf.gz",5,-2303.40073254211,0.00055679012345679,0,0.00658602785762526,2.04619999999999,3,156,"4.1.1.3",0.0223,FALSE,NA
"S0078-01.filtered.vcf.gz",5,-2303.40073254211,0.00055679012345679,0,0.00658602785762526,2.04619999999999,4,128,"4.9",0.0366,FALSE,NA
"S0078-01.filtered.vcf.gz",5,-2303.40073254211,0.00055679012345679,0,0.00658602785762526,2.04619999999999,5,32,"2.2.AA1",0.0152,FALSE,NA
"S0079-01.filtered.vcf.gz",3,-4491.76098529142,0.000617695473251029,0,1.29804432472488e-24,6.8768,1,65,"2.2.M1.1",0.8781,FALSE,NA
"S0079-01.filtered.vcf.gz",3,-4491.76098529142,0.000617695473251029,0,1.29804432472488e-24,6.8768,2,9,"4.3.2.1",0.0171,FALSE,NA
"S0079-01.filtered.vcf.gz",3,-4491.76098529142,0.000617695473251029,0,1.29804432472488e-24,6.8768,3,40,"2.2.M4.4",0.1048,FALSE,NA
"S0082-01.filtered.vcf.gz",4,-1553.11886521674,0.000617695473251029,0,0.000563452851946082,5.43179999999999,1,96,"3.1.1.1",0.8975,FALSE,NA
"S0082-01.filtered.vcf.gz",4,-1553.11886521674,0.000617695473251029,0,0.000563452851946082,5.43179999999999,2,156,"4.1.1.3",0.021,FALSE,NA
"S0082-01.filtered.vcf.gz",4,-1553.11886521674,0.000617695473251029,0,0.000563452851946082,5.43179999999999,3,65,"2.2.M1.1",0.0447,FALSE,NA
"S0082-01.filtered.vcf.gz",4,-1553.11886521674,0.000617695473251029,0,0.000563452851946082,5.43179999999999,4,128,"4.9",0.0368,FALSE,NA
"S0083-01.filtered.vcf.gz",4,-6199.37041491431,0.000678600823045267,0,2.68953113274677e-60,5.13209999999999,1,65,"2.2.M1.1",0.7747,FALSE,NA
"S0083-01.filtered.vcf.gz",4,-6199.37041491431,0.000678600823045267,0,2.68953113274677e-60,5.13209999999999,2,9,"4.3.2.1",0.0218,FALSE,NA
"S0083-01.filtered.vcf.gz",4,-6199.37041491431,0.000678600823045267,0,2.68953113274677e-60,5.13209999999999,3,40,"2.2.M4.4",0.1866,FALSE,NA
"S0083-01.filtered.vcf.gz",4,-6199.37041491431,0.000678600823045267,0,2.68953113274677e-60,5.13209999999999,4,57,"4.1.1.1",0.0169,FALSE,NA
"S0085-01.filtered.vcf.gz",4,-5758.59462579587,0.000678600823045267,0,2.00181843764023e-40,7.92970000000001,1,40,"2.2.M4.4",0.6301,FALSE,NA
"S0085-01.filtered.vcf.gz",4,-5758.59462579587,0.000678600823045267,0,2.00181843764023e-40,7.92970000000001,2,9,"4.3.2.1",0.0481,FALSE,NA
"S0085-01.filtered.vcf.gz",4,-5758.59462579587,0.000678600823045267,0,2.00181843764023e-40,7.92970000000001,3,65,"2.2.M1.1",0.2957,FALSE,NA
"S0085-01.filtered.vcf.gz",4,-5758.59462579587,0.000678600823045267,0,2.00181843764023e-40,7.92970000000001,4,57,"4.1.1.1",0.0261,FALSE,NA
"S0089-01.filtered.vcf.gz",5,-5956.93988984021,0.000678600823045267,0,9.38951536185836e-102,6.53470000000001,1,40,"2.2.M4.4",0.7583,FALSE,NA
"S0089-01.filtered.vcf.gz",5,-5956.93988984021,0.000678600823045267,0,9.38951536185836e-102,6.53470000000001,2,9,"4.3.2.1",0.0843,FALSE,NA
"S0089-01.filtered.vcf.gz",5,-5956.93988984021,0.000678600823045267,0,9.38951536185836e-102,6.53470000000001,3,57,"4.1.1.1",0.0604,FALSE,NA
"S0089-01.filtered.vcf.gz",5,-5956.93988984021,0.000678600823045267,0,9.38951536185836e-102,6.53470000000001,4,96,"3.1.1.1",0.0191,FALSE,NA
"S0089-01.filtered.vcf.gz",5,-5956.93988984021,0.000678600823045267,0,9.38951536185836e-102,6.53470000000001,5,65,"2.2.M1.1",0.0779,FALSE,NA
"S0096-01.filtered.vcf.gz",5,-1713.87916988198,0.000678600823045267,0,0.000567928119253368,4.4675,1,9,"4.3.2.1",0.726,FALSE,NA
"S0096-01.filtered.vcf.gz",5,-1713.87916988198,0.000678600823045267,0,0.000567928119253368,4.4675,2,40,"2.2.M4.4",0.0853,FALSE,NA
"S0096-01.filtered.vcf.gz",5,-1713.87916988198,0.000678600823045267,0,0.000567928119253368,4.4675,3,156,"4.1.1.3",0.0267,FALSE,NA
"S0096-01.filtered.vcf.gz",5,-1713.87916988198,0.000678600823045267,0,0.000567928119253368,4.4675,4,128,"4.9",0.1274,FALSE,NA
"S0096-01.filtered.vcf.gz",5,-1713.87916988198,0.000678600823045267,0,0.000567928119253368,4.4675,5,32,"2.2.AA1",0.0346,FALSE,NA
"S0100-01.filtered.vcf.gz",5,-3230.11109562919,0.00055679012345679,0.001,3.43207170299704e-06,4.2856,1,40,"2.2.M4.4",0.7493,FALSE,NA
"S0100-01.filtered.vcf.gz",5,-3230.11109562919,0.00055679012345679,0.001,3.43207170299704e-06,4.2856,2,9,"4.3.2.1",0.0865,FALSE,NA
"S0100-01.filtered.vcf.gz",5,-3230.11109562919,0.00055679012345679,0.001,3.43207170299704e-06,4.2856,3,57,"4.1.1.1",0.0967,FALSE,NA
"S0100-01.filtered.vcf.gz",5,-3230.11109562919,0.00055679012345679,0.001,3.43207170299704e-06,4.2856,4,96,"3.1.1.1",0.0165,FALSE,NA
"S0100-01.filtered.vcf.gz",5,-3230.11109562919,0.00055679012345679,0.001,3.43207170299704e-06,4.2856,5,65,"2.2.M1.1",0.051,FALSE,NA
"S0103-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0107-01.filtered.vcf.gz",2,-1989.65219362293,1e-04,0,9.04555648563509e-50,3.5793,1,65,"2.2.M1.1",0.9877,FALSE,NA
"S0107-01.filtered.vcf.gz",2,-1989.65219362293,1e-04,0,9.04555648563509e-50,3.5793,2,148,"4.1.1",0.0123,FALSE,NA
"S0114-01.filtered.vcf.gz",1,-4981.38486763457,0.00055679012345679,0,-1,Inf,1,9,"4.3.2.1",1,FALSE,NA
"S0115-01.filtered.vcf.gz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"median depth too low"
"S0120-01.filtered.vcf.gz",5,-2256.08241559286,0.0011962962962963,0,1.36592083274655e-16,19.984,1,40,"2.2.M4.4",0.3838,FALSE,NA
"S0120-01.filtered.vcf.gz",5,-2256.08241559286,0.0011962962962963,0,1.36592083274655e-16,19.984,2,9,"4.3.2.1",0.1247,FALSE,NA
"S0120-01.filtered.vcf.gz",5,-2256.08241559286,0.0011962962962963,0,1.36592083274655e-16,19.984,3,57,"4.1.1.1",0.0518,FALSE,NA
"S0120-01.filtered.vcf.gz",5,-2256.08241559286,0.0011962962962963,0,1.36592083274655e-16,19.984,4,128,"4.9",0.1922,FALSE,NA
"S0120-01.filtered.vcf.gz",5,-2256.08241559286,0.0011962962962963,0,1.36592083274655e-16,19.984,5,65,"2.2.M1.1",0.2475,FALSE,NA
"S0123-01.filtered.vcf.gz",3,-4506.08782514098,0.00055679012345679,0,3.40722203188965e-36,3.58910000000001,1,141,"4.4.1.1",0.8724,FALSE,NA
"S0123-01.filtered.vcf.gz",3,-4506.08782514098,0.00055679012345679,0,3.40722203188965e-36,3.58910000000001,2,40,"2.2.M4.4",0.1153,FALSE,NA
"S0123-01.filtered.vcf.gz",3,-4506.08782514098,0.00055679012345679,0,3.40722203188965e-36,3.58910000000001,3,9,"4.3.2.1",0.0123,FALSE,NA
"S0130-01.filtered.vcf.gz",1,-1991.72407636905,0.0011962962962963,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE,NA
"S0141-01.filtered.vcf.gz",5,-5474.49295192127,0.000678600823045267,0,9.90166644712012e-08,1.38399999999999,1,112,"2.2.M2.5",0.7239,FALSE,NA
"S0141-01.filtered.vcf.gz",5,-5474.49295192127,0.000678600823045267,0,9.90166644712012e-08,1.38399999999999,2,9,"4.3.2.1",0.0324,FALSE,NA
"S0141-01.filtered.vcf.gz",5,-5474.49295192127,0.000678600823045267,0,9.90166644712012e-08,1.38399999999999,3,40,"2.2.M4.4",0.2111,FALSE,NA
"S0141-01.filtered.vcf.gz",5,-5474.49295192127,0.000678600823045267,0,9.90166644712012e-08,1.38399999999999,4,57,"4.1.1.1",0.0147,FALSE,NA
"S0141-01.filtered.vcf.gz",5,-5474.49295192127,0.000678600823045267,0,9.90166644712012e-08,1.38399999999999,5,65,"2.2.M1.1",0.0179,FALSE,NA
"S0142-01.filtered.vcf.gz",3,-2961.35810136391,0.000922222222222222,0,1.70781361157385e-55,3.29899999999999,1,65,"2.2.M1.1",0.962,FALSE,NA
"S0142-01.filtered.vcf.gz",3,-2961.35810136391,0.000922222222222222,0,1.70781361157385e-55,3.29899999999999,2,156,"4.1.1.3",0.0121,FALSE,NA
"S0142-01.filtered.vcf.gz",3,-2961.35810136391,0.000922222222222222,0,1.70781361157385e-55,3.29899999999999,3,128,"4.9",0.0259,FALSE,NA
"S0143-01.filtered.vcf.gz",3,-5934.37909249817,0.000739506172839506,0,5.80600044810723e-71,3.9316,1,12,"4.3.3",0.7904,FALSE,NA
"S0143-01.filtered.vcf.gz",3,-5934.37909249817,0.000739506172839506,0,5.80600044810723e-71,3.9316,2,40,"2.2.M4.4",0.1883,FALSE,NA
"S0143-01.filtered.vcf.gz",3,-5934.37909249817,0.000739506172839506,0,5.80600044810723e-71,3.9316,3,9,"4.3.2.1",0.0213,FALSE,NA
"S0150-01.filtered.vcf.gz",5,-4455.98232393195,0.000495884773662551,0,7.56828005949349e-135,12.1102,1,40,"2.2.M4.4",0.7093,FALSE,NA
"S0150-01.filtered.vcf.gz",5,-4455.98232393195,0.000495884773662551,0,7.56828005949349e-135,12.1102,2,9,"4.3.2.1",0.0944,FALSE,NA
"S0150-01.filtered.vcf.gz",5,-4455.98232393195,0.000495884773662551,0,7.56828005949349e-135,12.1102,3,57,"4.1.1.1",0.0393,FALSE,NA
"S0150-01.filtered.vcf.gz",5,-4455.98232393195,0.000495884773662551,0,7.56828005949349e-135,12.1102,4,33,"3.3",0.0116,FALSE,NA
"S0150-01.filtered.vcf.gz",5,-4455.98232393195,0.000495884773662551,0,7.56828005949349e-135,12.1102,5,65,"2.2.M1.1",0.1454,FALSE,NA
"S0155-01.filtered.vcf.gz",3,-3347.74076017259,0.000739506172839506,0,1.25302301767317e-07,7.53300000000001,1,110,"2.2.M4.8",0.7773,FALSE,NA
"S0155-01.filtered.vcf.gz",3,-3347.74076017259,0.000739506172839506,0,1.25302301767317e-07,7.53300000000001,2,9,"4.3.2.1",0.0325,FALSE,NA
"S0155-01.filtered.vcf.gz",3,-3347.74076017259,0.000739506172839506,0,1.25302301767317e-07,7.53300000000001,3,40,"2.2.M4.4",0.1902,FALSE,NA
"S0157-01.filtered.vcf.gz",5,-3889.49082290174,0.000617695473251029,0,1.56382904044504e-31,6.8952,1,40,"2.2.M4.4",0.8106,FALSE,NA
"S0157-01.filtered.vcf.gz",5,-3889.49082290174,0.000617695473251029,0,1.56382904044504e-31,6.8952,2,9,"4.3.2.1",0.0964,FALSE,NA
"S0157-01.filtered.vcf.gz",5,-3889.49082290174,0.000617695473251029,0,1.56382904044504e-31,6.8952,3,57,"4.1.1.1",0.046,FALSE,NA
"S0157-01.filtered.vcf.gz",5,-3889.49082290174,0.000617695473251029,0,1.56382904044504e-31,6.8952,4,96,"3.1.1.1",0.0207,FALSE,NA
"S0157-01.filtered.vcf.gz",5,-3889.49082290174,0.000617695473251029,0,1.56382904044504e-31,6.8952,5,141,"4.4.1.1",0.0263,FALSE,NA
"S0161-01.filtered.vcf.gz",4,-2351.80851966954,0.000495884773662551,0,4.029421102753e-85,9.7506,1,159,"4.8",0.6321,FALSE,NA
"S0161-01.filtered.vcf.gz",4,-2351.80851966954,0.000495884773662551,0,4.029421102753e-85,9.7506,2,9,"4.3.2.1",0.2075,FALSE,NA
"S0161-01.filtered.vcf.gz",4,-2351.80851966954,0.000495884773662551,0,4.029421102753e-85,9.7506,3,65,"2.2.M1.1",0.1022,FALSE,NA
"S0161-01.filtered.vcf.gz",4,-2351.80851966954,0.000495884773662551,0,4.029421102753e-85,9.7506,4,156,"4.1.1.3",0.0582,FALSE,NA
"S0162-01.filtered.vcf.gz",5,-5532.98115745592,0.000617695473251029,0,6.49131409301702e-106,7.5986,1,9,"4.3.2.1",0.4662,FALSE,NA
"S0162-01.filtered.vcf.gz",5,-5532.98115745592,0.000617695473251029,0,6.49131409301702e-106,7.5986,2,40,"2.2.M4.4",0.4588,FALSE,NA
"S0162-01.filtered.vcf.gz",5,-5532.98115745592,0.000617695473251029,0,6.49131409301702e-106,7.5986,3,57,"4.1.1.1",0.0242,FALSE,NA
"S0162-01.filtered.vcf.gz",5,-5532.98115745592,0.000617695473251029,0,6.49131409301702e-106,7.5986,4,96,"3.1.1.1",0.0129,FALSE,NA
"S0162-01.filtered.vcf.gz",5,-5532.98115745592,0.000617695473251029,0,6.49131409301702e-106,7.5986,5,159,"4.8",0.0379,FALSE,NA
"S0165-01.filtered.vcf.gz",4,-2908.07258547121,0.000678600823045267,0,7.58690849087476e-21,8.3623,1,40,"2.2.M4.4",0.813,FALSE,NA
"S0165-01.filtered.vcf.gz",4,-2908.07258547121,0.000678600823045267,0,7.58690849087476e-21,8.3623,2,9,"4.3.2.1",0.1044,FALSE,NA
"S0165-01.filtered.vcf.gz",4,-2908.07258547121,0.000678600823045267,0,7.58690849087476e-21,8.3623,3,57,"4.1.1.1",0.0595,FALSE,NA
"S0165-01.filtered.vcf.gz",4,-2908.07258547121,0.000678600823045267,0,7.58690849087476e-21,8.3623,4,96,"3.1.1.1",0.0231,FALSE,NA
"S0166-01.filtered.vcf.gz",5,-6238.48822758966,0.000617695473251029,0,6.3590089127413e-55,5.4835,1,40,"2.2.M4.4",0.5786,FALSE,NA
"S0166-01.filtered.vcf.gz",5,-6238.48822758966,0.000617695473251029,0,6.3590089127413e-55,5.4835,2,9,"4.3.2.1",0.0764,FALSE,NA
"S0166-01.filtered.vcf.gz",5,-6238.48822758966,0.000617695473251029,0,6.3590089127413e-55,5.4835,3,112,"2.2.M2.5",0.2901,FALSE,NA
"S0166-01.filtered.vcf.gz",5,-6238.48822758966,0.000617695473251029,0,6.3590089127413e-55,5.4835,4,57,"4.1.1.1",0.0391,FALSE,NA
"S0166-01.filtered.vcf.gz",5,-6238.48822758966,0.000617695473251029,0,6.3590089127413e-55,5.4835,5,96,"3.1.1.1",0.0158,FALSE,NA
"S0170-01.filtered.vcf.gz",5,-5405.63802009048,0.000678600823045267,0,2.17465577694691e-115,6.126,1,40,"2.2.M4.4",0.6311,FALSE,NA
"S0170-01.filtered.vcf.gz",5,-5405.63802009048,0.000678600823045267,0,2.17465577694691e-115,6.126,2,9,"4.3.2.1",0.0862,FALSE,NA
"S0170-01.filtered.vcf.gz",5,-5405.63802009048,0.000678600823045267,0,2.17465577694691e-115,6.126,3,57,"4.1.1.1",0.0392,FALSE,NA
"S0170-01.filtered.vcf.gz",5,-5405.63802009048,0.000678600823045267,0,2.17465577694691e-115,6.126,4,65,"2.2.M1.1",0.2257,FALSE,NA
"S0170-01.filtered.vcf.gz",5,-5405.63802009048,0.000678600823045267,0,2.17465577694691e-115,6.126,5,96,"3.1.1.1",0.0178,FALSE,NA
"S0171-01.filtered.vcf.gz",4,-2480.96911534835,0.0011962962962963,0,2.07953599005749e-10,9.56420000000001,1,9,"4.3.2.1",0.8616,FALSE,NA
"S0171-01.filtered.vcf.gz",4,-2480.96911534835,0.0011962962962963,0,2.07953599005749e-10,9.56420000000001,2,65,"2.2.M1.1",0.0609,FALSE,NA
"S0171-01.filtered.vcf.gz",4,-2480.96911534835,0.0011962962962963,0,2.07953599005749e-10,9.56420000000001,3,156,"4.1.1.3",0.028,FALSE,NA
"S0171-01.filtered.vcf.gz",4,-2480.96911534835,0.0011962962962963,0,2.07953599005749e-10,9.56420000000001,4,128,"4.9",0.0495,FALSE,NA
"S0173-01.filtered.vcf.gz",2,-5224.64130673024,0.000617695473251029,0,9.45217587851353e-51,13.959,1,12,"4.3.3",0.953,FALSE,NA
"S0173-01.filtered.vcf.gz",2,-5224.64130673024,0.000617695473251029,0,9.45217587851353e-51,13.959,2,40,"2.2.M4.4",0.047,FALSE,NA
"S0176-01.filtered.vcf.gz",4,-5844.36863527438,0.000922222222222222,0,2.83531359640115e-43,11.7116,1,40,"2.2.M4.4",0.5434,FALSE,NA
